camera,frame,id,class_name,confidence,x_center,y_center
CAMERA_DEBUT_COULOIR_DROIT.mp4,207,71,person,0.43,371.98508,654.34106
CAMERA_DEBUT_COULOIR_DROIT.mp4,207,65,person,0.41,343.07684,641.5604
CAMERA_DEBUT_COULOIR_DROIT.mp4,208,42,person,0.54,378.2751,653.52045
CAMERA_DEBUT_COULOIR_DROIT.mp4,208,43,person,0.88,423.64093,761.76
CAMERA_DEBUT_COULOIR_DROIT.mp4,208,71,person,0.44,372.36206,654.3845
CAMERA_DEBUT_COULOIR_DROIT.mp4,208,65,person,0.41,343.2862,641.24963
CAMERA_DEBUT_COULOIR_DROIT.mp4,209,42,person,0.53,377.18805,652.912
CAMERA_DEBUT_COULOIR_DROIT.mp4,209,43,person,0.88,423.14844,760.5648
CAMERA_DEBUT_COULOIR_DROIT.mp4,209,65,person,0.39,343.14526,640.8771
CAMERA_DEBUT_COULOIR_DROIT.mp4,210,42,person,0.46,376.99207,653.1532
CAMERA_DEBUT_COULOIR_DROIT.mp4,210,43,person,0.85,424.25238,758.7176
CAMERA_DEBUT_COULOIR_DROIT.mp4,210,65,person,0.34,343.18668,641.128
CAMERA_DEBUT_COULOIR_DROIT.mp4,211,42,person,0.52,376.21674,652.5985
CAMERA_DEBUT_COULOIR_DROIT.mp4,211,43,person,0.87,425.51996,750.34155
CAMERA_DEBUT_COULOIR_DROIT.mp4,211,65,person,0.37,343.14978,641.39044
CAMERA_DEBUT_COULOIR_DROIT.mp4,212,42,person,0.55,375.08777,653.10583
CAMERA_DEBUT_COULOIR_DROIT.mp4,212,43,person,0.89,425.5396,740.2428
CAMERA_DEBUT_COULOIR_DROIT.mp4,212,30,person,0.34,345.91873,641.3344
CAMERA_DEBUT_COULOIR_DROIT.mp4,212,71,person,0.28,370.74902,648.6953
CAMERA_DEBUT_COULOIR_DROIT.mp4,213,42,person,0.58,374.7996,653.45703
CAMERA_DEBUT_COULOIR_DROIT.mp4,213,43,person,0.86,424.2126,733.1399
CAMERA_DEBUT_COULOIR_DROIT.mp4,213,30,person,0.35,346.2296,641.2739
CAMERA_DEBUT_COULOIR_DROIT.mp4,213,71,person,0.27,370.43365,647.3758
CAMERA_DEBUT_COULOIR_DROIT.mp4,214,42,person,0.59,374.80008,653.04333
CAMERA_DEBUT_COULOIR_DROIT.mp4,214,43,person,0.86,423.49615,732.54114
CAMERA_DEBUT_COULOIR_DROIT.mp4,214,30,person,0.35,346.30893,641.5165
CAMERA_DEBUT_COULOIR_DROIT.mp4,214,71,person,0.27,370.1955,647.1688
CAMERA_DEBUT_COULOIR_DROIT.mp4,215,42,person,0.59,374.67407,652.86584
CAMERA_DEBUT_COULOIR_DROIT.mp4,215,43,person,0.87,422.3582,729.68445
CAMERA_DEBUT_COULOIR_DROIT.mp4,215,71,person,0.25,370.28802,647.3865
CAMERA_DEBUT_COULOIR_DROIT.mp4,216,42,person,0.59,374.6504,653.3208
CAMERA_DEBUT_COULOIR_DROIT.mp4,216,43,person,0.88,421.53455,728.65576
CAMERA_DEBUT_COULOIR_DROIT.mp4,216,71,person,0.28,370.58685,647.02325
CAMERA_DEBUT_COULOIR_DROIT.mp4,216,30,person,0.39,346.22968,641.75336
CAMERA_DEBUT_COULOIR_DROIT.mp4,217,42,person,0.61,374.68774,653.90295
CAMERA_DEBUT_COULOIR_DROIT.mp4,217,43,person,0.88,421.70438,729.201
CAMERA_DEBUT_COULOIR_DROIT.mp4,217,71,person,0.3,371.04953,646.84827
CAMERA_DEBUT_COULOIR_DROIT.mp4,217,30,person,0.42,346.2909,641.8085
CAMERA_DEBUT_COULOIR_DROIT.mp4,218,42,person,0.56,375.27362,655.31934
CAMERA_DEBUT_COULOIR_DROIT.mp4,218,43,person,0.88,422.0164,728.4033
CAMERA_DEBUT_COULOIR_DROIT.mp4,218,30,person,0.4,346.5302,641.93774
CAMERA_DEBUT_COULOIR_DROIT.mp4,219,42,person,0.5,375.7301,654.68823
CAMERA_DEBUT_COULOIR_DROIT.mp4,219,43,person,0.88,421.13455,726.3316
CAMERA_DEBUT_COULOIR_DROIT.mp4,219,30,person,0.4,345.72742,641.4221
CAMERA_DEBUT_COULOIR_DROIT.mp4,219,71,person,0.26,370.95102,644.0228
CAMERA_DEBUT_COULOIR_DROIT.mp4,220,42,person,0.56,375.2533,656.1892
CAMERA_DEBUT_COULOIR_DROIT.mp4,220,43,person,0.86,419.00757,723.8021
CAMERA_DEBUT_COULOIR_DROIT.mp4,220,30,person,0.36,345.42487,641.0312
CAMERA_DEBUT_COULOIR_DROIT.mp4,221,42,person,0.59,376.0725,657.0349
CAMERA_DEBUT_COULOIR_DROIT.mp4,221,43,person,0.85,419.95844,720.29663
CAMERA_DEBUT_COULOIR_DROIT.mp4,221,30,person,0.42,345.8859,641.2571
CAMERA_DEBUT_COULOIR_DROIT.mp4,221,71,person,0.25,371.3426,641.8771
CAMERA_DEBUT_COULOIR_DROIT.mp4,222,42,person,0.56,375.31775,657.99664
CAMERA_DEBUT_COULOIR_DROIT.mp4,222,43,person,0.85,419.34253,713.9378
CAMERA_DEBUT_COULOIR_DROIT.mp4,222,30,person,0.41,345.97913,641.4066
CAMERA_DEBUT_COULOIR_DROIT.mp4,222,71,person,0.34,371.5681,643.5548
CAMERA_DEBUT_COULOIR_DROIT.mp4,223,42,person,0.55,374.61157,658.0631
CAMERA_DEBUT_COULOIR_DROIT.mp4,223,43,person,0.84,416.79028,709.74133
CAMERA_DEBUT_COULOIR_DROIT.mp4,223,30,person,0.42,346.04028,641.53467
CAMERA_DEBUT_COULOIR_DROIT.mp4,223,71,person,0.44,372.1239,645.60614
CAMERA_DEBUT_COULOIR_DROIT.mp4,224,42,person,0.58,374.41394,659.1684
CAMERA_DEBUT_COULOIR_DROIT.mp4,224,43,person,0.84,416.4485,704.6505
CAMERA_DEBUT_COULOIR_DROIT.mp4,224,30,person,0.42,345.9459,641.54224
CAMERA_DEBUT_COULOIR_DROIT.mp4,224,71,person,0.45,372.33026,647.1459
CAMERA_DEBUT_COULOIR_DROIT.mp4,225,42,person,0.6,374.93036,659.7114
CAMERA_DEBUT_COULOIR_DROIT.mp4,225,43,person,0.82,418.07513,702.6799
CAMERA_DEBUT_COULOIR_DROIT.mp4,225,30,person,0.41,345.94385,641.62415
CAMERA_DEBUT_COULOIR_DROIT.mp4,225,71,person,0.4,372.60367,648.3579
CAMERA_DEBUT_COULOIR_DROIT.mp4,226,42,person,0.65,375.56686,660.0924
CAMERA_DEBUT_COULOIR_DROIT.mp4,226,43,person,0.84,418.81396,702.0045
CAMERA_DEBUT_COULOIR_DROIT.mp4,226,30,person,0.4,344.33633,641.8324
CAMERA_DEBUT_COULOIR_DROIT.mp4,226,71,person,0.33,372.9009,648.4668
CAMERA_DEBUT_COULOIR_DROIT.mp4,227,42,person,0.62,376.0531,660.06287
CAMERA_DEBUT_COULOIR_DROIT.mp4,227,43,person,0.85,418.13654,702.92847
CAMERA_DEBUT_COULOIR_DROIT.mp4,227,30,person,0.38,343.5197,641.7138
CAMERA_DEBUT_COULOIR_DROIT.mp4,227,71,person,0.38,373.05182,648.0115
CAMERA_DEBUT_COULOIR_DROIT.mp4,228,42,person,0.63,377.0052,659.74524
CAMERA_DEBUT_COULOIR_DROIT.mp4,228,43,person,0.86,417.61316,704.06024
CAMERA_DEBUT_COULOIR_DROIT.mp4,228,30,person,0.33,343.36816,641.2809
CAMERA_DEBUT_COULOIR_DROIT.mp4,228,71,person,0.31,373.56497,647.75684
CAMERA_DEBUT_COULOIR_DROIT.mp4,229,42,person,0.68,377.84946,658.86725
CAMERA_DEBUT_COULOIR_DROIT.mp4,229,43,person,0.87,418.05164,704.1042
CAMERA_DEBUT_COULOIR_DROIT.mp4,229,30,person,0.37,344.90387,641.60986
CAMERA_DEBUT_COULOIR_DROIT.mp4,230,42,person,0.7,378.18286,658.35785
CAMERA_DEBUT_COULOIR_DROIT.mp4,230,43,person,0.86,418.21356,703.8076
CAMERA_DEBUT_COULOIR_DROIT.mp4,230,30,person,0.38,345.23773,641.81323
CAMERA_DEBUT_COULOIR_DROIT.mp4,230,71,person,0.27,373.88965,648.39276
CAMERA_DEBUT_COULOIR_DROIT.mp4,231,42,person,0.7,378.08868,657.96545
CAMERA_DEBUT_COULOIR_DROIT.mp4,231,43,person,0.83,418.87488,702.3977
CAMERA_DEBUT_COULOIR_DROIT.mp4,231,30,person,0.38,345.32806,641.69617
CAMERA_DEBUT_COULOIR_DROIT.mp4,232,42,person,0.72,377.89496,657.849
CAMERA_DEBUT_COULOIR_DROIT.mp4,232,43,person,0.79,419.42548,700.39166
CAMERA_DEBUT_COULOIR_DROIT.mp4,232,30,person,0.33,345.38257,641.5344
CAMERA_DEBUT_COULOIR_DROIT.mp4,233,42,person,0.72,377.6662,658.4174
CAMERA_DEBUT_COULOIR_DROIT.mp4,233,43,person,0.78,419.79044,699.2367
CAMERA_DEBUT_COULOIR_DROIT.mp4,233,30,person,0.34,345.54922,641.4983
CAMERA_DEBUT_COULOIR_DROIT.mp4,234,42,person,0.74,377.073,658.53906
CAMERA_DEBUT_COULOIR_DROIT.mp4,234,43,person,0.81,420.09137,696.1934
CAMERA_DEBUT_COULOIR_DROIT.mp4,234,30,person,0.37,345.19684,641.4943
CAMERA_DEBUT_COULOIR_DROIT.mp4,235,42,person,0.74,377.00943,658.6682
CAMERA_DEBUT_COULOIR_DROIT.mp4,235,43,person,0.82,419.4973,693.06775
CAMERA_DEBUT_COULOIR_DROIT.mp4,235,30,person,0.38,345.25076,641.47034
CAMERA_DEBUT_COULOIR_DROIT.mp4,236,42,person,0.7,377.02002,658.9713
CAMERA_DEBUT_COULOIR_DROIT.mp4,236,43,person,0.83,419.6583,690.9862
CAMERA_DEBUT_COULOIR_DROIT.mp4,236,30,person,0.39,345.3663,641.77966
CAMERA_DEBUT_COULOIR_DROIT.mp4,237,42,person,0.72,377.12244,659.35266
CAMERA_DEBUT_COULOIR_DROIT.mp4,237,43,person,0.83,420.75262,690.8516
CAMERA_DEBUT_COULOIR_DROIT.mp4,237,30,person,0.39,345.22113,641.96765
CAMERA_DEBUT_COULOIR_DROIT.mp4,238,42,person,0.72,377.0889,659.3375
CAMERA_DEBUT_COULOIR_DROIT.mp4,238,43,person,0.83,422.13232,690.9075
CAMERA_DEBUT_COULOIR_DROIT.mp4,238,30,person,0.4,345.25494,642.02484
CAMERA_DEBUT_COULOIR_DROIT.mp4,239,42,person,0.71,376.93173,659.0598
CAMERA_DEBUT_COULOIR_DROIT.mp4,239,43,person,0.83,423.08026,690.84705
CAMERA_DEBUT_COULOIR_DROIT.mp4,239,30,person,0.38,345.61484,642.2346
CAMERA_DEBUT_COULOIR_DROIT.mp4,240,42,person,0.7,376.90018,659.06335
CAMERA_DEBUT_COULOIR_DROIT.mp4,240,43,person,0.84,423.72473,689.83154
CAMERA_DEBUT_COULOIR_DROIT.mp4,240,30,person,0.41,345.71948,642.10986
CAMERA_DEBUT_COULOIR_DROIT.mp4,241,42,person,0.7,377.23242,658.8198
CAMERA_DEBUT_COULOIR_DROIT.mp4,241,43,person,0.83,423.5067,687.9158
CAMERA_DEBUT_COULOIR_DROIT.mp4,241,30,person,0.39,345.89218,642.09015
CAMERA_DEBUT_COULOIR_DROIT.mp4,242,42,person,0.73,377.22412,658.4802
CAMERA_DEBUT_COULOIR_DROIT.mp4,242,43,person,0.82,422.9392,685.2972
CAMERA_DEBUT_COULOIR_DROIT.mp4,242,30,person,0.39,346.4854,641.89056
CAMERA_DEBUT_COULOIR_DROIT.mp4,243,42,person,0.73,377.20605,658.7594
CAMERA_DEBUT_COULOIR_DROIT.mp4,243,43,person,0.83,421.75592,683.73035
CAMERA_DEBUT_COULOIR_DROIT.mp4,243,30,person,0.37,347.19965,641.88873
CAMERA_DEBUT_COULOIR_DROIT.mp4,244,42,person,0.75,377.24905,659.1128
CAMERA_DEBUT_COULOIR_DROIT.mp4,244,43,person,0.82,421.39417,682.1936
CAMERA_DEBUT_COULOIR_DROIT.mp4,244,30,person,0.4,347.10608,641.97864
CAMERA_DEBUT_COULOIR_DROIT.mp4,244,76,person,0.35,343.20947,641.93066
CAMERA_DEBUT_COULOIR_DROIT.mp4,245,42,person,0.74,376.8761,659.13184
CAMERA_DEBUT_COULOIR_DROIT.mp4,245,43,person,0.82,421.24158,680.91125
CAMERA_DEBUT_COULOIR_DROIT.mp4,245,30,person,0.41,346.90234,642.13354
CAMERA_DEBUT_COULOIR_DROIT.mp4,246,42,person,0.74,376.55676,658.5404
CAMERA_DEBUT_COULOIR_DROIT.mp4,246,43,person,0.81,420.79016,680.0898
CAMERA_DEBUT_COULOIR_DROIT.mp4,246,30,person,0.39,346.8638,642.29376
CAMERA_DEBUT_COULOIR_DROIT.mp4,247,42,person,0.77,376.29352,658.31915
CAMERA_DEBUT_COULOIR_DROIT.mp4,247,43,person,0.81,420.8857,680.4291
CAMERA_DEBUT_COULOIR_DROIT.mp4,247,30,person,0.37,346.6526,642.3458
CAMERA_DEBUT_COULOIR_DROIT.mp4,248,42,person,0.76,376.35242,658.7019
CAMERA_DEBUT_COULOIR_DROIT.mp4,248,43,person,0.8,420.83582,680.7352
CAMERA_DEBUT_COULOIR_DROIT.mp4,248,30,person,0.39,346.46277,642.3773
CAMERA_DEBUT_COULOIR_DROIT.mp4,249,42,person,0.77,376.8382,658.5863
CAMERA_DEBUT_COULOIR_DROIT.mp4,249,43,person,0.82,420.88083,680.49316
CAMERA_DEBUT_COULOIR_DROIT.mp4,249,30,person,0.29,346.82123,642.1001
CAMERA_DEBUT_COULOIR_DROIT.mp4,249,76,person,0.35,342.83487,641.85736
CAMERA_DEBUT_COULOIR_DROIT.mp4,250,42,person,0.77,376.9475,659.23865
CAMERA_DEBUT_COULOIR_DROIT.mp4,250,43,person,0.81,420.7125,680.43384
CAMERA_DEBUT_COULOIR_DROIT.mp4,250,30,person,0.39,346.0298,642.0622
CAMERA_DEBUT_COULOIR_DROIT.mp4,251,42,person,0.77,376.83716,659.4632
CAMERA_DEBUT_COULOIR_DROIT.mp4,251,43,person,0.8,420.52048,679.7925
CAMERA_DEBUT_COULOIR_DROIT.mp4,251,30,person,0.28,346.11328,641.9408
CAMERA_DEBUT_COULOIR_DROIT.mp4,251,76,person,0.37,342.4167,641.7873
CAMERA_DEBUT_COULOIR_DROIT.mp4,252,42,person,0.78,376.64337,659.4663
CAMERA_DEBUT_COULOIR_DROIT.mp4,252,43,person,0.78,420.331,678.6643
CAMERA_DEBUT_COULOIR_DROIT.mp4,252,30,person,0.27,345.82153,641.0735
CAMERA_DEBUT_COULOIR_DROIT.mp4,252,76,person,0.38,342.2933,641.8136
CAMERA_DEBUT_COULOIR_DROIT.mp4,253,42,person,0.79,376.49902,659.6614
CAMERA_DEBUT_COULOIR_DROIT.mp4,253,43,person,0.82,420.33072,676.678
CAMERA_DEBUT_COULOIR_DROIT.mp4,253,76,person,0.41,342.3319,642.151
CAMERA_DEBUT_COULOIR_DROIT.mp4,254,42,person,0.79,376.55115,659.83057
CAMERA_DEBUT_COULOIR_DROIT.mp4,254,43,person,0.82,419.90784,675.0834
CAMERA_DEBUT_COULOIR_DROIT.mp4,254,76,person,0.41,342.62134,642.1804
CAMERA_DEBUT_COULOIR_DROIT.mp4,255,42,person,0.79,376.6554,660.21484
CAMERA_DEBUT_COULOIR_DROIT.mp4,255,43,person,0.81,419.51074,673.6704
CAMERA_DEBUT_COULOIR_DROIT.mp4,255,76,person,0.4,342.55634,642.16296
CAMERA_DEBUT_COULOIR_DROIT.mp4,256,42,person,0.78,376.79315,660.03766
CAMERA_DEBUT_COULOIR_DROIT.mp4,256,43,person,0.79,419.469,672.584
CAMERA_DEBUT_COULOIR_DROIT.mp4,256,76,person,0.45,342.73987,642.34314
CAMERA_DEBUT_COULOIR_DROIT.mp4,257,42,person,0.8,376.8518,660.2066
CAMERA_DEBUT_COULOIR_DROIT.mp4,257,43,person,0.75,419.60248,672.7097
CAMERA_DEBUT_COULOIR_DROIT.mp4,257,76,person,0.43,342.58615,642.6422
CAMERA_DEBUT_COULOIR_DROIT.mp4,257,30,person,0.31,346.28046,641.30927
CAMERA_DEBUT_COULOIR_DROIT.mp4,258,42,person,0.78,377.24097,660.47974
CAMERA_DEBUT_COULOIR_DROIT.mp4,258,43,person,0.76,419.5799,673.98486
CAMERA_DEBUT_COULOIR_DROIT.mp4,258,76,person,0.43,342.57288,642.3745
CAMERA_DEBUT_COULOIR_DROIT.mp4,258,30,person,0.36,346.43518,641.1619
CAMERA_DEBUT_COULOIR_DROIT.mp4,259,42,person,0.77,377.53796,660.4144
CAMERA_DEBUT_COULOIR_DROIT.mp4,259,43,person,0.78,420.11932,673.8529
CAMERA_DEBUT_COULOIR_DROIT.mp4,259,76,person,0.4,342.65262,642.2904
CAMERA_DEBUT_COULOIR_DROIT.mp4,259,30,person,0.3,346.50226,641.968
CAMERA_DEBUT_COULOIR_DROIT.mp4,260,42,person,0.76,377.72113,660.5541
CAMERA_DEBUT_COULOIR_DROIT.mp4,260,43,person,0.77,420.29877,672.8156
CAMERA_DEBUT_COULOIR_DROIT.mp4,260,76,person,0.39,342.67242,642.2899
CAMERA_DEBUT_COULOIR_DROIT.mp4,260,30,person,0.38,346.76495,642.4557
CAMERA_DEBUT_COULOIR_DROIT.mp4,261,42,person,0.75,378.29303,660.584
CAMERA_DEBUT_COULOIR_DROIT.mp4,261,43,person,0.76,420.85614,670.9885
CAMERA_DEBUT_COULOIR_DROIT.mp4,261,76,person,0.4,342.71356,642.27997
CAMERA_DEBUT_COULOIR_DROIT.mp4,261,30,person,0.44,347.4121,642.69476
CAMERA_DEBUT_COULOIR_DROIT.mp4,262,42,person,0.77,378.4202,661.0792
CAMERA_DEBUT_COULOIR_DROIT.mp4,262,43,person,0.74,421.30264,669.50635
CAMERA_DEBUT_COULOIR_DROIT.mp4,262,76,person,0.38,342.77173,642.23315
CAMERA_DEBUT_COULOIR_DROIT.mp4,262,30,person,0.45,347.60944,642.75195
CAMERA_DEBUT_COULOIR_DROIT.mp4,263,42,person,0.75,378.7461,660.98193
CAMERA_DEBUT_COULOIR_DROIT.mp4,263,43,person,0.72,421.30353,668.03296
CAMERA_DEBUT_COULOIR_DROIT.mp4,263,76,person,0.43,342.89972,641.9691
CAMERA_DEBUT_COULOIR_DROIT.mp4,263,30,person,0.42,347.4776,642.51636
CAMERA_DEBUT_COULOIR_DROIT.mp4,264,42,person,0.75,379.0338,661.138
CAMERA_DEBUT_COULOIR_DROIT.mp4,264,43,person,0.69,420.75714,665.5966
CAMERA_DEBUT_COULOIR_DROIT.mp4,264,76,person,0.42,342.8741,642.1582
CAMERA_DEBUT_COULOIR_DROIT.mp4,264,30,person,0.43,347.4295,642.7289
CAMERA_DEBUT_COULOIR_DROIT.mp4,265,42,person,0.75,379.06122,661.10645
CAMERA_DEBUT_COULOIR_DROIT.mp4,265,43,person,0.72,420.2621,664.2837
CAMERA_DEBUT_COULOIR_DROIT.mp4,265,76,person,0.45,342.79257,642.4464
CAMERA_DEBUT_COULOIR_DROIT.mp4,265,30,person,0.41,347.41483,642.9358
CAMERA_DEBUT_COULOIR_DROIT.mp4,266,42,person,0.75,379.13715,661.4459
CAMERA_DEBUT_COULOIR_DROIT.mp4,266,43,person,0.7,420.02838,664.3208
CAMERA_DEBUT_COULOIR_DROIT.mp4,266,76,person,0.44,342.62445,642.5417
CAMERA_DEBUT_COULOIR_DROIT.mp4,266,30,person,0.39,347.80725,643.10364
CAMERA_DEBUT_COULOIR_DROIT.mp4,267,42,person,0.73,379.29666,661.4875
CAMERA_DEBUT_COULOIR_DROIT.mp4,267,43,person,0.69,420.57858,665.59485
CAMERA_DEBUT_COULOIR_DROIT.mp4,267,76,person,0.46,342.57855,642.3247
CAMERA_DEBUT_COULOIR_DROIT.mp4,267,30,person,0.39,348.25122,643.0343
CAMERA_DEBUT_COULOIR_DROIT.mp4,268,42,person,0.73,379.77032,661.49713
CAMERA_DEBUT_COULOIR_DROIT.mp4,268,43,person,0.74,421.03247,666.6377
CAMERA_DEBUT_COULOIR_DROIT.mp4,268,76,person,0.47,342.5464,642.4862
CAMERA_DEBUT_COULOIR_DROIT.mp4,268,30,person,0.4,348.9759,642.9447
CAMERA_DEBUT_COULOIR_DROIT.mp4,269,42,person,0.73,379.9767,661.3756
CAMERA_DEBUT_COULOIR_DROIT.mp4,269,43,person,0.79,420.99066,666.89264
CAMERA_DEBUT_COULOIR_DROIT.mp4,269,76,person,0.46,342.52823,642.4402
CAMERA_DEBUT_COULOIR_DROIT.mp4,269,30,person,0.4,348.29944,642.76245
CAMERA_DEBUT_COULOIR_DROIT.mp4,270,42,person,0.75,379.64352,661.0491
CAMERA_DEBUT_COULOIR_DROIT.mp4,270,43,person,0.79,420.48138,666.53186
CAMERA_DEBUT_COULOIR_DROIT.mp4,270,76,person,0.45,342.4394,642.359
CAMERA_DEBUT_COULOIR_DROIT.mp4,270,30,person,0.38,348.77393,642.5639
CAMERA_DEBUT_COULOIR_DROIT.mp4,271,42,person,0.76,379.0094,660.865
CAMERA_DEBUT_COULOIR_DROIT.mp4,271,43,person,0.76,419.9672,664.65594
CAMERA_DEBUT_COULOIR_DROIT.mp4,271,76,person,0.5,342.52826,641.9795
CAMERA_DEBUT_COULOIR_DROIT.mp4,271,30,person,0.38,348.24622,642.37915
CAMERA_DEBUT_COULOIR_DROIT.mp4,272,42,person,0.77,378.16107,660.5929
CAMERA_DEBUT_COULOIR_DROIT.mp4,272,43,person,0.79,419.29214,662.0483
CAMERA_DEBUT_COULOIR_DROIT.mp4,272,76,person,0.52,342.44946,641.66895
CAMERA_DEBUT_COULOIR_DROIT.mp4,272,30,person,0.35,347.59708,641.14105
CAMERA_DEBUT_COULOIR_DROIT.mp4,273,42,person,0.76,377.8436,660.6509
CAMERA_DEBUT_COULOIR_DROIT.mp4,273,43,person,0.82,418.71466,660.2372
CAMERA_DEBUT_COULOIR_DROIT.mp4,273,76,person,0.51,342.47928,641.6251
CAMERA_DEBUT_COULOIR_DROIT.mp4,273,30,person,0.35,347.4839,640.7314
CAMERA_DEBUT_COULOIR_DROIT.mp4,274,42,person,0.74,377.67517,660.77026
CAMERA_DEBUT_COULOIR_DROIT.mp4,274,43,person,0.81,418.05493,658.79474
CAMERA_DEBUT_COULOIR_DROIT.mp4,274,76,person,0.5,342.45493,641.4103
CAMERA_DEBUT_COULOIR_DROIT.mp4,274,30,person,0.37,347.58374,640.51404
CAMERA_DEBUT_COULOIR_DROIT.mp4,275,42,person,0.74,377.4692,660.9474
CAMERA_DEBUT_COULOIR_DROIT.mp4,275,43,person,0.8,417.53326,657.76355
CAMERA_DEBUT_COULOIR_DROIT.mp4,275,76,person,0.48,342.42615,641.2497
CAMERA_DEBUT_COULOIR_DROIT.mp4,275,30,person,0.35,347.20197,640.10156
CAMERA_DEBUT_COULOIR_DROIT.mp4,276,42,person,0.77,377.0324,660.7664
CAMERA_DEBUT_COULOIR_DROIT.mp4,276,43,person,0.8,417.1742,656.6563
CAMERA_DEBUT_COULOIR_DROIT.mp4,276,76,person,0.49,342.57104,641.4006
CAMERA_DEBUT_COULOIR_DROIT.mp4,276,30,person,0.35,346.6439,640.07434
CAMERA_DEBUT_COULOIR_DROIT.mp4,277,42,person,0.78,376.68164,660.5333
CAMERA_DEBUT_COULOIR_DROIT.mp4,277,43,person,0.8,416.99402,656.87634
CAMERA_DEBUT_COULOIR_DROIT.mp4,277,76,person,0.49,342.6543,641.541
CAMERA_DEBUT_COULOIR_DROIT.mp4,277,30,person,0.37,346.4007,640.0
CAMERA_DEBUT_COULOIR_DROIT.mp4,278,42,person,0.79,376.45816,660.44995
CAMERA_DEBUT_COULOIR_DROIT.mp4,278,43,person,0.8,416.94016,657.1705
CAMERA_DEBUT_COULOIR_DROIT.mp4,278,76,person,0.47,342.77228,641.63855
CAMERA_DEBUT_COULOIR_DROIT.mp4,278,30,person,0.36,346.61856,640.07245
CAMERA_DEBUT_COULOIR_DROIT.mp4,279,42,person,0.79,376.32922,660.3048
CAMERA_DEBUT_COULOIR_DROIT.mp4,279,43,person,0.8,417.16556,658.8899
CAMERA_DEBUT_COULOIR_DROIT.mp4,279,76,person,0.45,342.81207,641.70374
CAMERA_DEBUT_COULOIR_DROIT.mp4,279,30,person,0.36,346.93292,640.1686
CAMERA_DEBUT_COULOIR_DROIT.mp4,280,42,person,0.75,375.6949,660.22864
CAMERA_DEBUT_COULOIR_DROIT.mp4,280,43,person,0.79,417.07892,660.79614
CAMERA_DEBUT_COULOIR_DROIT.mp4,280,76,person,0.43,342.89325,641.8064
CAMERA_DEBUT_COULOIR_DROIT.mp4,280,30,person,0.38,346.7962,640.2146
CAMERA_DEBUT_COULOIR_DROIT.mp4,281,42,person,0.75,375.08917,660.14795
CAMERA_DEBUT_COULOIR_DROIT.mp4,281,43,person,0.8,416.9839,661.7478
CAMERA_DEBUT_COULOIR_DROIT.mp4,281,76,person,0.41,343.01895,641.3368
CAMERA_DEBUT_COULOIR_DROIT.mp4,281,30,person,0.32,346.6801,639.79736
CAMERA_DEBUT_COULOIR_DROIT.mp4,282,42,person,0.77,374.4566,660.2615
CAMERA_DEBUT_COULOIR_DROIT.mp4,282,43,person,0.79,416.80997,661.219
CAMERA_DEBUT_COULOIR_DROIT.mp4,282,76,person,0.46,342.92957,641.443
CAMERA_DEBUT_COULOIR_DROIT.mp4,283,42,person,0.78,374.14444,660.2779
CAMERA_DEBUT_COULOIR_DROIT.mp4,283,43,person,0.79,416.36005,659.31476
CAMERA_DEBUT_COULOIR_DROIT.mp4,283,76,person,0.44,343.06494,641.7086
CAMERA_DEBUT_COULOIR_DROIT.mp4,284,42,person,0.78,373.90735,660.1481
CAMERA_DEBUT_COULOIR_DROIT.mp4,284,43,person,0.79,415.50848,657.1287
CAMERA_DEBUT_COULOIR_DROIT.mp4,284,30,person,0.48,345.27142,640.8631
CAMERA_DEBUT_COULOIR_DROIT.mp4,285,42,person,0.76,372.9972,659.65967
CAMERA_DEBUT_COULOIR_DROIT.mp4,285,43,person,0.77,414.49158,655.317
CAMERA_DEBUT_COULOIR_DROIT.mp4,285,30,person,0.48,344.93726,640.9345
CAMERA_DEBUT_COULOIR_DROIT.mp4,286,42,person,0.75,372.4901,659.1736
CAMERA_DEBUT_COULOIR_DROIT.mp4,286,43,person,0.76,414.45758,654.2062
CAMERA_DEBUT_COULOIR_DROIT.mp4,286,30,person,0.5,344.83252,641.1277
CAMERA_DEBUT_COULOIR_DROIT.mp4,287,42,person,0.76,372.37225,658.81506
CAMERA_DEBUT_COULOIR_DROIT.mp4,287,43,person,0.75,415.1505,653.37744
CAMERA_DEBUT_COULOIR_DROIT.mp4,287,30,person,0.52,345.0835,641.0752
CAMERA_DEBUT_COULOIR_DROIT.mp4,288,42,person,0.75,372.35602,658.75146
CAMERA_DEBUT_COULOIR_DROIT.mp4,288,43,person,0.74,415.33295,653.92236
CAMERA_DEBUT_COULOIR_DROIT.mp4,288,30,person,0.5,345.20062,641.0372
CAMERA_DEBUT_COULOIR_DROIT.mp4,289,42,person,0.76,371.91986,658.97974
CAMERA_DEBUT_COULOIR_DROIT.mp4,289,43,person,0.72,415.57965,654.6356
CAMERA_DEBUT_COULOIR_DROIT.mp4,289,30,person,0.5,344.83112,641.25903
CAMERA_DEBUT_COULOIR_DROIT.mp4,290,42,person,0.75,371.55032,659.18774
CAMERA_DEBUT_COULOIR_DROIT.mp4,290,43,person,0.72,416.16406,655.75256
CAMERA_DEBUT_COULOIR_DROIT.mp4,290,30,person,0.52,344.5365,641.4323
CAMERA_DEBUT_COULOIR_DROIT.mp4,291,42,person,0.74,370.98633,658.93115
